scenario,seed,model,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range,feature,enet_std_coef,enet_ape_abs_coef,rf_oob_vi,rf_ape
break_b15_expanding,107,enet,signal,0.8539513414523632,2,-0.8430085478670435,-0.283130730741953,beneficial,,,,,2.166482405374995,3.401550261255428,x1,0.4760180148152308,0.8915336051820659,,
break_b15_expanding,107,enet,trap,0.9450019318106284,1,1.422767730769595,0.4686146185442979,harmful,,,,,2.880383207170284,3.589215656771449,x2,0.5391554423513678,1.1303667579820615,,
break_b15_expanding,107,enet,noise,0.056484586229357814,3,0.005784517502408207,0.0020025411290803628,near-zero,,,,,0.011871097418514706,0.15844743139311107,x3,0.02446982288829875,0.04980185722428045,,
break_b15_expanding,107,enet,noise,0.008995620677484299,4,-0.0024573700287638988,-0.0007196365733932818,near-zero,,,,,0.0014419277082850092,0.03308399559395578,x4,0.004560284092352329,0.01004936815895842,,
break_b15_expanding,108,enet,signal,0.8442560488394829,2,-1.1936267177017572,-0.4113222116584757,beneficial,,,,,2.0218268760683173,3.190760823911553,x1,0.5325222923501992,1.0041714087180211,,
break_b15_expanding,108,enet,trap,0.9933776464181631,1,1.3508533254980672,0.4614047547459107,harmful,,,,,2.6233363136560843,3.660044165369583,x2,0.5960759211585069,1.1438168660961583,,
break_b15_expanding,108,enet,noise,0.016424738010783126,4,0.009502978696246866,0.003013220588572573,near-zero,,,,,0.0014380088244089488,0.07161778212628077,x3,0.01139499255444602,0.022243183289042862,,
break_b15_expanding,108,enet,noise,0.065381386109941,3,-0.0213648149639538,-0.007308098147466798,beneficial,,,,,0.01983232656231971,0.30232892739239003,x4,0.046592650953646,0.09451784195276568,,
break_b15_expanding,109,enet,signal,0.9084517470239388,1,-1.2707510598624925,-0.4269912647688787,beneficial,,,,,2.137741533133395,3.362525545000892,x1,0.5556087089748609,1.0448517371121615,,
break_b15_expanding,109,enet,trap,0.9057295177880385,2,1.4451651055147283,0.48366042820299,harmful,,,,,1.9391756529803044,3.193419374440852,x2,0.5118807147802654,1.0338752408411849,,
break_b15_expanding,109,enet,noise,0.04438953294383791,3,-0.002511420949108943,-0.0007034555417784039,near-zero,,,,,0.007150603665555585,0.18046592039240514,x3,0.027472671273537176,0.05571610950852055,,
break_b15_expanding,109,enet,noise,0.027215226289750198,4,-0.00593519708274195,-0.0022106582452555744,near-zero,,,,,0.005419966041560055,0.12182512246373275,x4,0.020536315389797208,0.03551521572476611,,
break_b15_expanding,110,enet,signal,0.7752633621124609,1,-1.2695858525146722,-0.4438480352514829,beneficial,,,,,1.5255976060452825,2.7387248471711145,x1,0.4373467967265369,0.8807043411190115,,
break_b15_expanding,110,enet,trap,0.7586170204323821,2,0.7096742585167067,0.2508303588292374,harmful,,,,,2.435515278600252,3.477106169988672,x2,0.5504265963008709,1.200454868567066,,
break_b15_expanding,110,enet,noise,0.005697171628849113,3,0.0003265904416471943,0.00014686143448917056,near-zero,,,,,0.0016343203416447096,0.0414156244914769,x3,0.0067393083370385605,0.012079227042204757,,
break_b15_expanding,110,enet,noise,0.0010464575255243263,4,0.0021559215499485206,0.0007383246914327457,near-zero,,,,,0.0,0.0,x4,0.0,0.0,,
break_b15_expanding,111,enet,signal,0.6755981557406138,2,-0.209714811983522,-0.09082124175816564,beneficial,,,,,1.690081376461669,3.0614898797872647,x1,0.4499663189869264,1.0614704697459394,,
break_b15_expanding,111,enet,trap,1.0761182730597476,1,1.1220482950940849,0.4337673866643076,harmful,,,,,3.895909094728185,4.389040558921467,x2,0.6651569169982056,1.2846745097545984,,
break_b15_expanding,111,enet,noise,0.06794847142895899,3,-0.006346897776830631,-0.002355578114944009,near-zero,,,,,0.015500716429149903,0.21146181412883794,x3,0.03467414363578389,0.07100506639420276,,
break_b15_expanding,111,enet,noise,0.025185349363317042,4,0.006329678863410444,0.0023385169066234323,near-zero,,,,,0.003401076139621889,0.12627408530586454,x4,0.01891065345294669,0.04214869564170241,,
