dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,expanding,xgboost,x1,80,-0.7071686199742099,0.0005968566411523865,-0.7077737571375691,-0.7065549361129613
threshold,expanding,xgboost,x1,100,-0.7067753309029221,0.0008147256660863615,-0.7074309670220729,-0.7060651645652416
threshold,expanding,xgboost,x1,200,-0.7069878621509889,0.00040991232702991873,-0.7073332296002511,-0.7065371393126559
threshold,expanding,xgboost,x1,500,-0.7068105821507668,0.00021049964400142058,-0.7069901838451398,-0.7067241521099352
threshold,expanding,xgboost,x1,1000,-0.7068104538489777,0.00021994159123398983,-0.7069441331993457,-0.7066265517402925
threshold,expanding,xgboost,x2,3,-1.3505781703323851,0.002756688766247618,-1.3527423638201956,-1.3480692940501136
threshold,expanding,xgboost,x2,6,-1.351466660049638,0.002821980988244305,-1.3549752064679639,-1.3490162197474937
threshold,expanding,xgboost,x2,8,-1.3519085504702237,0.001515887923444567,-1.3531929567986414,-1.3511860881411502
threshold,expanding,xgboost,x2,12,-1.3527701716943772,0.0021782311264704392,-1.3541731698968393,-1.35081098115639
threshold,expanding,xgboost,x2,18,-1.3526572200261775,0.0019511343403911183,-1.3546054275108284,-1.3512527842120963
threshold,expanding,xgboost,x2,30,-1.3524160019368126,0.001616608962567913,-1.3539645444162478,-1.3510946445867422
threshold,expanding,xgboost,x2,40,-1.352497051786428,0.0012813231517837434,-1.354013045435558,-1.3516923964953305
threshold,expanding,xgboost,x2,60,-1.3528171779017168,0.0006066825802696057,-1.35340211324017,-1.3526065430992724
threshold,expanding,xgboost,x2,80,-1.3520891871321947,0.0005344068493252658,-1.3526687704562395,-1.351494879239752
threshold,expanding,xgboost,x2,100,-1.352337241690172,0.0006795612246686638,-1.352873963437268,-1.3519408904533394
threshold,expanding,xgboost,x2,200,-1.3524375816707837,0.00032309086393638673,-1.3528082197571318,-1.3521556729766564
threshold,expanding,xgboost,x2,500,-1.352498390384124,0.00018089516738054403,-1.3526380996555678,-1.352374790035452
threshold,expanding,xgboost,x2,1000,-1.3525639871482378,0.00024214024991153681,-1.352690900050169,-1.3523704390418372
threshold,expanding,xgboost,x3,3,-0.06700600292982428,0.0030013591803058287,-0.07033594787147847,-0.06533160164042821
threshold,expanding,xgboost,x3,6,-0.0672333348278192,0.0012990555489956013,-0.06811786426971203,-0.06567022810579977
threshold,expanding,xgboost,x3,8,-0.06831574376555337,0.0019410016754221266,-0.07045403257896422,-0.06699778036857379
threshold,expanding,xgboost,x3,12,-0.06812411702814679,0.0012246996803673658,-0.06930205108636293,-0.067012000125346
threshold,expanding,xgboost,x3,18,-0.06797885349427266,0.001634867823558187,-0.06941649694587954,-0.06640019137415684
threshold,expanding,xgboost,x3,30,-0.06801303132282993,0.000818568528539347,-0.06857737343654248,-0.06710858769782437
threshold,expanding,xgboost,x3,40,-0.06781480365109366,0.0012963290600863672,-0.06944111418179941,-0.06652709010619112
threshold,expanding,xgboost,x3,60,-0.06769637214845818,0.0005607733148602214,-0.06812708720214646,-0.06703620105392177
threshold,expanding,xgboost,x3,80,-0.06788167427502136,0.0004995586937028731,-0.06829366226407158,-0.06746972877791141
threshold,expanding,xgboost,x3,100,-0.06814221536657261,0.000444110995252328,-0.0685903126371642,-0.06759850487256013
threshold,expanding,xgboost,x3,200,-0.06791470131055408,0.0004606378662572745,-0.06844165915410472,-0.06758920111083344
threshold,expanding,xgboost,x3,500,-0.0680307629659091,0.00025947946559691016,-0.06828000140859289,-0.0677884463157406
