dgp,window,model,predictor,M,mean,std,q_low,q_high
polynomial,rolling,rf,x6,6,0.001309718258982693,0.00010526132971723413,0.001237053489771352,0.0014196547982436563
polynomial,rolling,rf,x6,8,0.0013231998321998721,6.168628525276999e-05,0.0012527438151503888,0.0013776503075855517
polynomial,rolling,rf,x6,12,0.001290051837191754,6.440852487977834e-05,0.0012339259292568207,0.0013244818152720798
polynomial,rolling,rf,x6,18,0.0012981315734369213,4.0005722627887224e-05,0.001269158180308754,0.0013508964650497043
polynomial,rolling,rf,x6,30,0.0013273200920757649,5.498895815599313e-05,0.0012701084686525142,0.001352014321614019
polynomial,rolling,rf,x6,40,0.001323393591973022,3.075620466537739e-05,0.0013040621628775892,0.0013337314155275287
polynomial,rolling,rf,x6,60,0.00130040842448768,1.285599504788389e-05,0.0012915410611561771,0.0013048250706875941
polynomial,rolling,rf,x6,80,0.0013299627077627116,2.5967775569359034e-05,0.0013085154815375456,0.00135194102470545
polynomial,rolling,rf,x6,100,0.0013201682555215662,2.9136413988932687e-05,0.0012932888251383856,0.001340097399750598
polynomial,rolling,rf,x6,200,0.001326783782284546,1.6900599427752553e-05,0.0013185157934546064,0.00134739048773244
polynomial,rolling,rf,x6,500,0.0013239359880167227,3.724065337096142e-06,0.0013208087266937752,0.0013258548400644197
polynomial,rolling,rf,x6,1000,0.001317594990240837,6.36669154138355e-06,0.0013121337310962266,0.001323234675460797
polynomial,rolling,xgboost,x1,3,-0.8576038334108893,0.02762721794367841,-0.8863892446728634,-0.8277966501791038
polynomial,rolling,xgboost,x1,6,-0.8600825797692168,0.009520386704375548,-0.8703799424264534,-0.8568487542571528
polynomial,rolling,xgboost,x1,8,-0.8604841604090333,0.015441246327919463,-0.8667279509419226,-0.8531701068916513
polynomial,rolling,xgboost,x1,12,-0.8632311098017492,0.015796542363972557,-0.8793355546221281,-0.8507543110142591
polynomial,rolling,xgboost,x1,18,-0.8576186756364077,0.009713309836303072,-0.8676542547734879,-0.8485150995012599
polynomial,rolling,xgboost,x1,30,-0.8581003624872678,0.005783733970632864,-0.8629195179517619,-0.8522921403202015
polynomial,rolling,xgboost,x1,40,-0.8585787842756784,0.009024047374113234,-0.8651282249700954,-0.8489303552311427
polynomial,rolling,xgboost,x1,60,-0.8570244649246054,0.00758895073977519,-0.8655653694474478,-0.8497879967164945
polynomial,rolling,xgboost,x1,80,-0.8610364610617653,0.003425849257371345,-0.8640776354298142,-0.8573677467736498
polynomial,rolling,xgboost,x1,100,-0.8557507746180459,0.004590231388239344,-0.8608198264757992,-0.8516495868234666
polynomial,rolling,xgboost,x1,200,-0.8590118736917329,0.004909002341868102,-0.864010770381922,-0.8539850688456857
polynomial,rolling,xgboost,x1,500,-0.858047183841983,0.0009802898350684832,-0.858660508232877,-0.8570449207745233
polynomial,rolling,xgboost,x1,1000,-0.858603396543354,0.0007429334802018565,-0.8592712000756964,-0.8579555449266771
polynomial,rolling,xgboost,x2,3,-0.5411015730734474,0.032403404081038346,-0.572987071643649,-0.5159401522576401
polynomial,rolling,xgboost,x2,6,-0.536275301235619,0.01030240403990545,-0.5413793030704431,-0.5255729666830357
polynomial,rolling,xgboost,x2,8,-0.5357330141025703,0.011724449112121518,-0.5456748083416162,-0.5253651366650783
polynomial,rolling,xgboost,x2,12,-0.5327563805574752,0.020527547027922623,-0.5466875201103567,-0.5146224100617142
polynomial,rolling,xgboost,x2,18,-0.5438613411628235,0.008246869099111584,-0.5492553819652322,-0.5354145190623709
polynomial,rolling,xgboost,x2,30,-0.5407967840392646,0.005949705146712175,-0.5460569163437166,-0.5342254241718848
polynomial,rolling,xgboost,x2,40,-0.5409828495071103,0.00926926651141424,-0.548665335206082,-0.531901756007323
polynomial,rolling,xgboost,x2,60,-0.5415050736905554,0.0068566246980530845,-0.5465948712453864,-0.5371571424635107
polynomial,rolling,xgboost,x2,80,-0.5368504901859259,0.0028437061245521564,-0.5393864657133098,-0.5350938739869564
polynomial,rolling,xgboost,x2,100,-0.5408615338999339,0.004871461061805783,-0.544743157622819,-0.5382262750749516
polynomial,rolling,xgboost,x2,200,-0.5378138714670185,0.0033941963967255794,-0.5407673039053158,-0.5348715651730173
polynomial,rolling,xgboost,x2,500,-0.5391224316574285,0.0015909637286371967,-0.5405342920067993,-0.5373070388426237
polynomial,rolling,xgboost,x2,1000,-0.5403110687217062,0.0010386812127967497,-0.5410318061605759,-0.539632585845249
polynomial,rolling,xgboost,x3,3,-1.4057846687048876,0.031028630839216174,-1.4344231057502774,-1.3801756060670844
polynomial,rolling,xgboost,x3,6,-1.40791121904038,0.014850346556986823,-1.4195517851245432,-1.393141384100411
polynomial,rolling,xgboost,x3,8,-1.4083280853196976,0.010650345697682431,-1.4218691581871228,-1.4022715743449459
polynomial,rolling,xgboost,x3,12,-1.4084002579896122,0.013570870917731811,-1.417682233296413,-1.399210309624016
polynomial,rolling,xgboost,x3,18,-1.402945809954176,0.012514298996692968,-1.4109035142561541,-1.3922623101183604
polynomial,rolling,xgboost,x3,30,-1.4045805161413765,0.006386459680806135,-1.4104104971762534,-1.4024441501581795
polynomial,rolling,xgboost,x3,40,-1.4044074343997577,0.009243558421423194,-1.409036146692312,-1.3947475678675576
polynomial,rolling,xgboost,x3,60,-1.4055860233349147,0.005334922551474722,-1.410378921082148,-1.4019021415565003
polynomial,rolling,xgboost,x3,80,-1.4060589413963516,0.0022519362551487246,-1.4084287387483834,-1.4037959977922847
