dgp,window,model,predictor,M,mean,std,q_low,q_high
friedman1,expanding,xgboost,x5,80,-0.04231930841360682,0.0016978597164621558,-0.04403759834064097,-0.040767986585770494
friedman1,expanding,xgboost,x5,100,-0.04438204522341819,0.0026247597464240883,-0.04732528913841851,-0.04179504813576149
friedman1,expanding,xgboost,x5,200,-0.04467336058428316,0.0015912853540994338,-0.046036528097347505,-0.04263519405651482
friedman1,expanding,xgboost,x5,500,-0.043582522303504546,0.0004930866958622442,-0.044062928343399387,-0.04306722677150038
friedman1,expanding,xgboost,x5,1000,-0.04363836981090971,0.000641023911534927,-0.043874053339697947,-0.04351572412700419
friedman1,expanding,xgboost,x6,3,-0.005790600587860792,0.0006489840012616821,-0.006434801118968984,-0.005286391998657436
friedman1,expanding,xgboost,x6,6,-0.005302940999576731,0.00032682660864565406,-0.005554568579081707,-0.005056731235972998
friedman1,expanding,xgboost,x6,8,-0.005068118397594128,0.00041646453055369686,-0.005250263309775038,-0.004801951072284838
friedman1,expanding,xgboost,x6,12,-0.005265458237398403,0.000440663045745538,-0.005729727505523629,-0.004759183356252876
friedman1,expanding,xgboost,x6,18,-0.00525774579780169,0.00029689179781468576,-0.005453381976073803,-0.005145196270049878
friedman1,expanding,xgboost,x6,30,-0.005088170109978892,0.00017636514653574073,-0.005281629888585293,-0.004959975121682338
friedman1,expanding,xgboost,x6,40,-0.005193057843575214,0.0002451442740076436,-0.005324880370759413,-0.005053925879962635
friedman1,expanding,xgboost,x6,60,-0.005172020572621788,0.00015173059826537128,-0.00527946383842671,-0.005024735707606922
friedman1,expanding,xgboost,x6,80,-0.00522638817780554,7.091314971107266e-05,-0.005286411742237557,-0.005148752645367947
friedman1,expanding,xgboost,x6,100,-0.0052344906497144425,7.883186692500724e-05,-0.005294953262808748,-0.005178433682387232
friedman1,expanding,xgboost,x6,200,-0.005204491393588809,8.23107265644814e-05,-0.005269139676963164,-0.0051077639349855495
friedman1,expanding,xgboost,x6,500,-0.005217402211717945,4.361087093362586e-05,-0.00525779263380381,-0.005182475406876772
friedman1,expanding,xgboost,x6,1000,-0.005210004064715672,4.3022786605590426e-05,-0.0052447924738846545,-0.005177217044317484
